id,peer_reviewed,publisher,source,search_date,title,year,authors,type,country,school,book_title,series,num_pages,doi,journal_name,volume,keywords,abstract,tried,references,isbn
7ce7331984428667c62b6b2fdfe98971de1eda56,True,ACM,ACM-58153589,2020-04-02T10:47,Architectural Implications of Function-as-a-Service Computing,2019,"['(Shahrad,Mohammad)', '(Balkind,Jonathan)', '(Wentzlaff,David)']",inproceedings,"Columbus, OH, USA",,Proceedings of the 52nd Annual IEEE/ACM International Symposium on Microarchitecture,MICRO '52,13,10.1145/3352460.3358296,,,"['cloud', ' serverless', ' OpenWhisk', ' faas', ' architecture', ' function-as-a-service']",,,,
378c7d836f2a641ee082e6d1d4efe3fdb579ab7d,True,ACM,ACM-58153589,2020-04-02T10:47,MME-FaaS Cloud-Native Control for Mobile Networks,2019,"['(Jindal,Sonika)', '(Ricci,Robert)']",inproceedings,"Santa Cruz, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '19,6,10.1145/3357223.3362722,,,"['mobile networks', ' cloud-native', ' FaaS', ' Serverless', ' MME']",,,,
1ded2e27e777e58052424c5c52ba84b2b837053a,True,ACM,ACM-58153589,2020-04-02T10:47,Enabling IoT Applications via Dynamic Cloud-Edge Resource Management: Poster Abstract,2017,"['(Shekhar,Shashank)', '(Gokhale,Aniruddha)']",inproceedings,"Pittsburgh, PA, USA",,Proceedings of the Second International Conference on Internet-of-Things Design and Implementation,IoTDI '17,2,10.1145/3054977.3057307,,,"['Fog and Edge Computing', ' Resource Management', ' IoT', ' Cloud', ' CPS']",,,,
6936bf6784cac67ffdccbf642bcdceea1e4b1f4a,True,ACM,ACM-58153589,2020-04-02T10:47,Dredging a data lake: decentralized metadata extraction,2019,"['(Skluzacek,Tyler J.)']",inproceedings,"Davis, California",,Proceedings of the 20th International Middleware Conference Doctoral Symposium,Middleware '19,3,10.1145/3366624.3368170,,,"['data lakes', ' serverless', ' metadata extraction', ' file systems']",,,,
5af13f722c9f9ccbca7193cf9cef14b87a844fca,True,ACM,ACM-58153589,2020-04-02T10:47,Blending containers and virtual machines: a study of firecracker and gVisor,2020,"['(Anjali,)', '(Caraza-Harter,Tyler)', '(Swift,Michael M.)']",inproceedings,"Lausanne, Switzerland",,Proceedings of the 16th ACM SIGPLAN/SIGOPS International Conference on Virtual Execution Environments,VEE '20,13,10.1145/3381052.3381315,,,"['code coverage', ' operating systems', ' serverless computing', ' firecracker', ' benchmarking', ' virtualization', ' gVisor']",,,,
5fb8f35146d30f82aeb5ae19050c2fed1c73f1b0,True,ACM,ACM-58153589,2020-04-02T10:47,"CSPOT: portable, multi-scale functions-as-a-service for IoT",2019,"['(Wolski,Rich)', '(Krintz,Chandra)', '(Bakir,Fatih)', '(George,Gareth)', '(Lin,Wei-Tsung)']",inproceedings,"Arlington, Virginia",,Proceedings of the 4th ACM/IEEE Symposium on Edge Computing,SEC '19,14,10.1145/3318216.3363314,,,"['portability', ' append-only', ' distributed systems', ' serverless', ' IoT', ' cloud functions']",,,,
efd94fabd50ad3c4aef8f0da061a5863be6b6404,True,ACM,ACM-58153589,2020-04-02T10:47,Package-Aware Scheduling of FaaS Functions,2018,"['(Abad,Cristina L.)', '(Boza,Edwin F.)', '(van Eyk,Erwin)']",inproceedings,"Berlin, Germany",,Companion of the 2018 ACM/SPEC International Conference on Performance Engineering,ICPE '18,6,10.1145/3185768.3186294,,,"['load balancing', ' functions-as-a-service', ' scheduling', ' serverless computing', ' cloud computing']",,,,
ba8b350a18b49f34ddd9583c3a9d7a0555c468a7,True,ACM,ACM-58153589,2020-04-02T10:47,"Data Repair for Distributed, Event-based IoT Applications",2019,"['(Lin,Wei-Tsung)', '(Bakir,Fatih)', '(Krintz,Chandra)', '(Wolski,Rich)', '(Mock,Markus)']",inproceedings,"Darmstadt, Germany",,Proceedings of the 13th ACM International Conference on Distributed and Event-based Systems,DEBS '19,12,10.1145/3328905.3329511,,,"['replay', ' IoT', ' serverless', ' cloud functions']",,,,
2ffbd158f3b6e2446e289bf90e3d9586cf40e230,True,ACM,ACM-58153589,2020-04-02T10:47,Exploring a social-aware WebRTC-based P2P architecture for live video streaming,2017,"['(Tommasi,Franco)', '(De Donno,Alessandro)', '(Consalvo,Fulvio Irno)']",inproceedings,"Barcelona, Spain",,Proceedings of the 2017 9th International Conference on Education Technology and Computers,ICETC 2017,6,10.1145/3175536.3175548,,,"['social networks', ' Live video streaming', ' P2P overlay', ' serverless architectures', ' web-based applications', ' WebRTC']",,,,
d88ac8a0f5a3dbc4c9f49cd48ee4b1d31bc7133c,True,ACM,ACM-58153589,2020-04-02T10:47,A Systematic Mapping Study on Engineering Function-as-a-Service Platforms and Tools,2019,"['(Yussupov,Vladimir)', '(Breitenbücher,Uwe)', '(Leymann,Frank)', '(Wurster,Michael)']",inproceedings,"Auckland, New Zealand",,Proceedings of the 12th IEEE/ACM International Conference on Utility and Cloud Computing,UCC'19,12,10.1145/3344341.3368803,,,"['systematic mapping study', ' faas', ' function-as-a-service', ' serverless']",,,,
bb3fb045c2c90696c4803bf86a63878a898d067b,True,ACM,ACM-58153589,2020-04-02T10:47,DynaShield: A Cost-Effective DDoS Defense Architecture,2018,"['(Zheng,Shengbao)', '(Yang,Xiaowei)']",inproceedings,"Budapest, Hungary",,Proceedings of the ACM SIGCOMM 2018 Conference on Posters and Demos,SIGCOMM '18,3,10.1145/3234200.3234232,,,"['Serverless', ' Cryptocurrency Mining', ' DDoS', ' On-demand']",,,,
54ed4a23dac69be185732dadc4bce6faa54bf735,True,ACM,ACM-58153589,2020-04-02T10:47,NetFlowTotal: A Cloud Service Integration Platform for Malicious Traffic Analysis and Collaboration,2019,"['(Jeng,Tzung-Han)', '(Chan,Wei-Ming)', '(Luo,Wen-Yang)', '(Huang,Chuan-Chiang)', '(Chen,Chien-Chih)', '(Chen,Yi-Ming)']",inproceedings,"Taichung, Taiwan",,Proceedings of the 2nd International Conference on Computing and Big Data,ICCBD 2019,7,10.1145/3366650.3366669,,,"['Cyber Threat Intelligence', ' Serverless', ' Microservice', ' MapReduce']",,,,
f54db04b5755aa70d4f8b0fdf041d8bebcbd20b9,True,ACM,ACM-58153589,2020-04-02T10:47,Granular Computing and Network Intensive Applications: Friends or Foes?,2017,"['(Singhvi,Arjun)', '(Banerjee,Sujata)', '(Harchol,Yotam)', '(Akella,Aditya)', '(Peek,Mark)', '(Rydin,Pontus)']",inproceedings,"Palo Alto, CA, USA",,Proceedings of the 16th ACM Workshop on Hot Topics in Networks,HotNets-XVI,7,10.1145/3152434.3152450,,,[],,,,
7bf96cf3acae15f4d8e71e189e30821edd01822e,True,ACM,ACM-58153589,2020-04-02T10:47,Using application knowledge to reduce cold starts in FaaS services,2020,"['(Bermbach,David)', '(Karakaya,Ahmet-Serdar)', '(Buchholz,Simon)']",inproceedings,"Brno, Czech Republic",,Proceedings of the 35th Annual ACM Symposium on Applied Computing,SAC '20,10,10.1145/3341105.3373909,,,"['cold starts', ' function-as-a-service', ' serverless computing']",,,,
cfdc077367d220fbd8c67af396425a711f39dce3,True,ACM,ACM-58153589,2020-04-02T10:47,Clemmys: towards secure remote execution in FaaS,2019,"['(Trach,Bohdan)', '(Oleksenko,Oleksii)', '(Gregor,Franz)', '(Bhatotia,Pramod)', '(Fetzer,Christof)']",inproceedings,"Haifa, Israel",,Proceedings of the 12th ACM International Conference on Systems and Storage,SYSTOR '19,11,10.1145/3319647.3325835,,,[],,,,
7fcd291ed516ccba6e35054c10457fc38d30dd6a,True,ACM,ACM-58153589,2020-04-02T10:47,An Open-Source Benchmark Suite for Microservices and Their Hardware-Software Implications for Cloud & Edge Systems,2019,"['(Gan,Yu)', '(Zhang,Yanqi)', '(Cheng,Dailun)', '(Shetty,Ankitha)', '(Rathi,Priyal)', '(Katarki,Nayan)', '(Bruno,Ariana)', '(Hu,Justin)', '(Ritchken,Brian)', '(Jackson,Brendon)', '(Hu,Kelvin)', '(Pancholi,Meghna)', '(He,Yuan)', '(Clancy,Brett)', '(Colen,Chris)', '(Wen,Fukang)', '(Leung,Catherine)', '(Wang,Siyuan)', '(Zaruvinsky,Leon)', '(Espinosa,Mateo)', '(Lin,Rick)', '(Liu,Zhongling)', '(Padilla,Jake)', '(Delimitrou,Christina)']",inproceedings,"Providence, RI, USA",,Proceedings of the Twenty-Fourth International Conference on Architectural Support for Programming Languages and Operating Systems,ASPLOS '19,16,10.1145/3297858.3304013,,,"['acceleration', ' datacenters', ' microservices', ' cluster management', ' fpga', ' serverless', ' cloud computing', ' qos']",,,,
5f76c2fb083af4ea527cf54e7111c8541b232c83,True,ACM,ACM-58153589,2020-04-02T10:47,Return of the Runtimes: Rethinking the Language Runtime System for the Cloud 3.0 Era,2017,"['(Maas,Martin)', '(Asanović,Krste)', '(Kubiatowicz,John)']",inproceedings,"Whistler, BC, Canada",,Proceedings of the 16th Workshop on Hot Topics in Operating Systems,HotOS '17,6,10.1145/3102980.3103003,,,"['JIT Compilation', ' Garbage Collection', ' Serverless Computing', ' Resource Disaggregation', ' Platform-as-a-Service', ' Cloud 3.0', ' FPGAs', ' Data Centers', ' Managed Language Runtime Systems']",,,,
f4c56472048cb2f29560e8f53b2855988a9489da,True,ACM,ACM-58153589,2020-04-02T10:47,Identification of Dependency-based Attacks on Node.js,2017,"['(Pfretzschner,Brian)', '(ben Othmane,Lotfi)']",inproceedings,"Reggio Calabria, Italy",,"Proceedings of the 12th International Conference on Availability, Reliability and Security",ARES '17,6,10.1145/3098954.3120928,,,"['Dependency-based attack', ' Node.js', ' Cloud computing', ' Software security']",,,,
a260dd6d201cec1edf0428f87189dbb45c84e286,True,ACM,ACM-58153589,2020-04-02T10:47,DeltaFS: exascale file systems scale better without dedicated servers,2015,"['(Zheng,Qing)', '(Ren,Kai)', '(Gibson,Garth)', '(Settlemyer,Bradley W.)', '(Grider,Gary)']",inproceedings,"Austin, Texas",,Proceedings of the 10th Parallel Data Storage Workshop,PDSW '15,6,10.1145/2834976.2834984,,,[],,,,
5e0b3980bc21c75d44702c6c188b4049256c9acd,True,ACM,ACM-58153589,2020-04-02T10:47,Measuring performance quality scenarios in big data analytics applications: a DevOps and domain-specific model approach,2019,"['(Castellanos,Camilo)', '(Varela,Carlos A.)', '(Correal,Dario)']",inproceedings,"Paris, France",,Proceedings of the 13th European Conference on Software Architecture - Volume 2,ECSA '19,8,10.1145/3344948.3344986,,,"['big data analytics', ' DevOps', ' software architecture', ' domain specific model', ' performance quality scenarios']",,,,
dd86e599b5972e680b8da7dab7a786fe95ae14c7,True,ACM,ACM-58153589,2020-04-02T10:47,Counterfeiting scalable detection image based system for e-commerce,2020,"['(Onesim,Robert-Ioan)', '(Alboaie,Lenuta)', '(Pricop,Andrei)', '(Panu,Andrei)']",inproceedings,"Brno, Czech Republic",,Proceedings of the 35th Annual ACM Symposium on Applied Computing,SAC '20,6,10.1145/3341105.3373999,,,"['image similarities', ' e-commerce', ' counterfeiting', ' large scale systems']",,,,
f20b9ac0a3631b6b7e96460b62f5de1329109b8a,True,ACM,ACM-58153589,2020-04-02T10:47,Overbooking Lambda Functions in the Cloud,2019,"['(Kesidis,George)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Container Technologies and Container Clouds,WOC '19,6,10.1145/3366615.3368351,,,[],,,,
d0b61e739747e33943464c6fcd4ba5c3e47480a3,True,ACM,ACM-58153589,2020-04-02T10:47,AccTEE: A WebAssembly-based Two-way Sandbox for Trusted Resource Accounting,2019,"['(Goltzsche,David)', '(Nieke,Manuel)', '(Knauth,Thomas)', '(Kapitza,Rüdiger)']",inproceedings,"Davis, CA, USA",,Proceedings of the 20th International Middleware Conference,Middleware '19,13,10.1145/3361525.3361541,,,"['Sandbox', ' WebAssembly', ' Resource Accounting', ' Intel SGX', ' Trusted Computing']",,,,
a9b0a039b32b6a89da252a78660b25a3dcf27b8d,True,ACM,ACM-58153589,2020-04-02T10:47,Serverless Data Analytics in the IBM Cloud,2018,"['(Sampé,Josep)', '(Vernik,Gil)', '(Sánchez-Artigas,Marc)', '(García-López,Pedro)']",inproceedings,"Rennes, France",,Proceedings of the 19th International Middleware Conference Industry,Middleware '18,8,10.1145/3284028.3284029,,,"['IBM Cloud Object Storage', ' IBM Cloud Functions', ' Distributed computing', ' Serverless computing', ' PyWren']",,,,
b5c2862f66cb99e4e7668921543e030f892e207c,True,ACM,ACM-58153589,2020-04-02T10:47,An Evaluation of FaaS Platforms as a Foundation for Serverless Big Data Processing,2019,"['(Kuhlenkamp,Jörn)', '(Werner,Sebastian)', '(Borges,Maria C.)', '(El Tal,Karim)', '(Tai,Stefan)']",inproceedings,"Auckland, New Zealand",,Proceedings of the 12th IEEE/ACM International Conference on Utility and Cloud Computing,UCC'19,9,10.1145/3344341.3368796,,,"['benchmarking', ' serverless', ' big data processing', ' cloud computing']",,,,
d30491136872c0e94b6b1782d1f8b7b0463310be,True,ACM,ACM-58153589,2020-04-02T10:47,"Big Data Processing at Microsoft: Hyper Scale, Massive Complexity, and Minimal Cost",2019,"['(Patel,Hiren)', '(Jindal,Alekh)', '(Szyperski,Clemens)']",inproceedings,"Santa Cruz, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '19,1,10.1145/3357223.3366029,,,[],,,,
a72eb92bd102ed52d2336482ec370f3a86ee122b,True,ACM,ACM-58153589,2020-04-02T10:47,Serverless: beyond the cloud,2017,"['(Kanso,Ali)', '(Youssef,Alaa)']",inproceedings,"Las Vegas, Nevada",,Proceedings of the 2nd International Workshop on Serverless Computing,WoSC '17,5,10.1145/3154847.3154854,,,"['function as a service', ' serverless computing', ' linux containers', ' cloud computing']",,,,
3c4215c6997f6701c99985256530484297e6b0ee,True,ACM,ACM-58153589,2020-04-02T10:47,Real-time Serverless: Enabling Application Performance Guarantees,2019,"['(Nguyen,Hai Duc)', '(Zhang,Chaojie)', '(Xiao,Zhujun)', '(Chien,Andrew A.)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Serverless Computing,WOSC '19,6,10.1145/3366623.3368133,,,"['Bursty', ' Interface', ' Real-time', ' Serverless']",,,,
3fb3584ea98737e1bd68a0e3c066e7bdeb8d7b01,True,ACM,ACM-58153589,2020-04-02T10:47,"Trust more, serverless",2019,"['(Brenner,Stefan)', '(Kapitza,Rüdiger)']",inproceedings,"Haifa, Israel",,Proceedings of the 12th ACM International Conference on Systems and Storage,SYSTOR '19,11,10.1145/3319647.3325825,,,"['intel SGX', ' trusted function-as-a-service', ' serverless cloud']",,,,
c4888c8258e86574954705704a0e0b0cf4726170,True,ACM,ACM-58153589,2020-04-02T10:47,Towards Serverless as Commodity: a case of Knative,2019,"['(Kaviani,Nima)', '(Kalinin,Dmitriy)', '(Maximilien,Michael)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Serverless Computing,WOSC '19,6,10.1145/3366623.3368135,,,"['scalability', ' serverless', ' cloud', ' performance']",,,,
4c11861800c60d89826ab0f7922baa0723a5bebc,True,ACM,ACM-58153589,2020-04-02T10:47,Understanding Open Source Serverless Platforms: Design Considerations and Performance,2019,"['(Li,Junfeng)', '(Kulkarni,Sameer G.)', '(Ramakrishnan,K. K.)', '(Li,Dan)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Serverless Computing,WOSC '19,6,10.1145/3366623.3368139,,,"['function-as-a-service', ' serverless', ' performance']",,,,
815cf91e6bcefe2c606775c19d6c8e7cfada0b9c,True,ACM,ACM-58153589,2020-04-02T10:47,The serverless trilemma: function composition for serverless computing,2017,"['(Baldini,Ioana)', '(Cheng,Perry)', '(Fink,Stephen J.)', '(Mitchell,Nick)', '(Muthusamy,Vinod)', '(Rabbah,Rodric)', '(Suter,Philippe)', '(Tardieu,Olivier)']",inproceedings,"Vancouver, BC, Canada",,"Proceedings of the 2017 ACM SIGPLAN International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software",Onward! 2017,15,10.1145/3133850.3133855,,,"['cloud', ' functional', ' composition', ' serverless']",,,,
63770618400a259a3d057cad3ceff421b4ce9950,True,ACM,ACM-58153589,2020-04-02T10:47,Practical Cloud Workloads for Serverless FaaS,2019,"['(Kim,Jeongchul)', '(Lee,Kyungyong)']",inproceedings,"Santa Cruz, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '19,1,10.1145/3357223.3365439,,,"['benchmark', ' serverless', ' workload', ' cloud computing', ' faas']",,,,
5a4001d176db8cc055638a4bd6f92632aab6bc6d,True,ACM,ACM-58153589,2020-04-02T10:47,Using a serverless framework for implementing a cognitive tutor: experiences and issues,2017,"['(Mukhi,Nirmal K)', '(Prabhu,Srijith)', '(Slawson,Bruce)']",inproceedings,"Las Vegas, Nevada",,Proceedings of the 2nd International Workshop on Serverless Computing,WoSC '17,5,10.1145/3154847.3154852,,,"['microservice orchestration', ' real-time interaction', ' serverless computing']",,,,
819049f916a278e929a26fbb1dd3d2b9c273f531,True,ACM,ACM-58153589,2020-04-02T10:47,The SPEC cloud group's research vision on FaaS and serverless architectures,2017,"['(van Eyk,Erwin)', '(Iosup,Alexandru)', '(Seif,Simon)', '(Thömmes,Markus)']",inproceedings,"Las Vegas, Nevada",,Proceedings of the 2nd International Workshop on Serverless Computing,WoSC '17,4,10.1145/3154847.3154848,,,"['serverless', ' cloud computing', ' vision', ' software architecture', ' FaaS']",,,,
58828d99c23182e93dccc56662531091883f8e43,True,ACM,ACM-58153589,2020-04-02T10:47,Self-contained web components through serverless computing,2017,"['(Ast,Markus)', '(Gaedke,Martin)']",inproceedings,"Las Vegas, Nevada",,Proceedings of the 2nd International Workshop on Serverless Computing,WoSC '17,6,10.1145/3154847.3154849,,,"['web components', ' web services', ' function as a service', ' end-user development', ' micro services', ' serverless computing']",,,,
5ed42ce56a0cc0e31e3febed195aabd9decb4762,True,ACM,ACM-58153589,2020-04-02T10:47,Serverless Workflows for Indexing Large Scientific Data,2019,"['(Skluzacek,Tyler J.)', '(Chard,Ryan)', '(Wong,Ryan)', '(Li,Zhuozhao)', '(Babuji,Yadu N.)', '(Ward,Logan)', '(Blaiszik,Ben)', '(Chard,Kyle)', '(Foster,Ian)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Serverless Computing,WOSC '19,6,10.1145/3366623.3368140,,,"['materials science', ' file systems', ' metadata extraction', ' serverless', ' data lakes']",,,,
9f8764cb86e75c67a8e0befb779ab7b3e0d3c0c2,True,ACM,ACM-58153589,2020-04-02T10:47,Video processing with serverless computing: a measurement study,2019,"['(Zhang,Miao)', '(Zhu,Yifei)', '(Zhang,Cong)', '(Liu,Jiangchuan)']",inproceedings,"Amherst, Massachusetts",,Proceedings of the 29th ACM Workshop on Network and Operating Systems Support for Digital Audio and Video,NOSSDAV '19,6,10.1145/3304112.3325608,,,"['serverless computing', ' serverless functions', ' video processing']",,,,
5d41a51cdfb212521ae76837e60334a36d30f2d5,True,ACM,ACM-58153589,2020-04-02T10:47,Practical Tooling for Serverless Computing,2017,"['(Spillner,Josef)']",inproceedings,"Austin, Texas, USA",,Proceedings of the10th International Conference on Utility and Cloud Computing,UCC '17,2,10.1145/3147213.3149452,,,"['tutorial', ' serverless', ' faas', ' hosted functions', ' microservices']",,,,
0ba0066838f3cb36f285c69b7c6744b77fb83d2d,True,ACM,ACM-58153589,2020-04-02T10:47,Building a Chatbot with Serverless Computing,2016,"['(Yan,Mengting)', '(Castro,Paul)', '(Cheng,Perry)', '(Ishakian,Vatche)']",inproceedings,"Trento, Italy",,Proceedings of the 1st International Workshop on Mashups of Things and APIs,MOTA '16,4,10.1145/3007203.3007217,,,"['cloud computing', ' bots', ' Serverless', ' FaaS']",,,,
3d20e520706f9939e4bdcf27323b6a368eeb3506,True,ACM,ACM-58153589,2020-04-02T10:47,Serverless computing: economic and architectural impact,2017,"['(Adzic,Gojko)', '(Chatley,Robert)']",inproceedings,"Paderborn, Germany",,Proceedings of the 2017 11th Joint Meeting on Foundations of Software Engineering,ESEC/FSE 2017,6,10.1145/3106237.3117767,,,"['Economics', ' Cloud Computing', ' Serverless']",,,,
9637761d9aa5305cb5f14e419c74a751a3d97eb5,True,ACM,ACM-58153589,2020-04-02T10:47,Model-based analysis of serverless applications,2019,"['(Winzinger,Stefan)', '(Wirtz,Guido)']",inproceedings,"Montreal, Quebec, Canada",,Proceedings of the 11th International Workshop on Modelling in Software Engineerings,MiSE '19,7,10.1109/MiSE.2019.00020,,,"['cloud functions', ' FaaS', ' serverless computing', ' model-driven testing', ' integration testing', ' dependency graph']",,,,
bd0de6de6388f397b2ec4fc9b22314842489c492,True,ACM,ACM-58153589,2020-04-02T10:47,Speeding up children reunification in disaster scenarios via serverless computing,2017,"['(Coleman,Kyle)', '(Esposito,Flavio)', '(Charney,Rachel)']",inproceedings,"Las Vegas, Nevada",,Proceedings of the 2nd International Workshop on Serverless Computing,WoSC '17,1,10.1145/3154847.3154851,,,[],,,,
fb1c6a552eb8cc694626f9e37487e35b5bb8eb00,True,ACM,ACM-58153589,2020-04-02T10:47,Serverless Computing and Cloud Function-based Applications,2019,"['(Spillner,Josef)']",inproceedings,"Auckland, New Zealand",,Proceedings of the 12th IEEE/ACM International Conference on Utility and Cloud Computing Companion,UCC '19 Companion,2,10.1145/3368235.3370269,,,"['cloud functions', ' tutorial', ' serverless computing', ' artefact quality']",,,,
45d68c978f14a3a27053ab1d8292faa7d1efdc3c,True,ACM,ACM-58153589,2020-04-02T10:47,Supporting Multi-Provider Serverless Computing on the Edge,2018,"['(Aske,Austin)', '(Zhao,Xinghui)']",inproceedings,"Eugene, OR, USA",,Proceedings of the 47th International Conference on Parallel Processing Companion,ICPP '18,6,10.1145/3229710.3229742,,,"['Edge Computing', ' Serverless Computing', ' Performance', ' Scheduling', ' Function-as-a-Service']",,,,
bae4e26c17450530ea37c2ebe98273b30a517898,True,ACM,ACM-58153589,2020-04-02T10:47,Centralized Core-granular Scheduling for Serverless Functions,2019,"['(Kaffes,Kostis)', '(Yadwadkar,Neeraja J.)', '(Kozyrakis,Christos)']",inproceedings,"Santa Cruz, CA, USA",,Proceedings of the ACM Symposium on Cloud Computing,SoCC '19,7,10.1145/3357223.3362709,,,"['resource allocation', ' serverless computing', ' cloud computing', ' scheduling']",,,,
3a153fbc0fa2f89bddcb4b88d34762079e6ddbb6,True,ACM,ACM-58153589,2020-04-02T10:47,A Serverless Approach to Publish/Subscribe Systems,2018,"['(Hafeez,Faisal)', '(Nasirifard,Pezhman)', '(Jacobsen,Hans-Arno)']",inproceedings,"Rennes, France",,Proceedings of the 19th International Middleware Conference (Posters),Middleware '18,2,10.1145/3284014.3284019,,,"['Serverless', ' content-based pub/sub', ' function-based pub/sub', ' Function as a service (FaaS)', ' topic-based pub/sub']",,,,
272ecc123f78162f4c8ba57dffa1fe761aa5cd59,True,ACM,ACM-58153589,2020-04-02T10:47,An execution model for serverless functions at the edge,2019,"['(Hall,Adam)', '(Ramachandran,Umakishore)']",inproceedings,"Montreal, Quebec, Canada",,Proceedings of the International Conference on Internet of Things Design and Implementation,IoTDI '19,12,10.1145/3302505.3310084,,,"['webassembly', ' serverless', ' edge computing', ' FaaS', ' function-as-a-service', ' fog computing']",,,,
00f25804bb7dd14046942f2d4c6b0eb59cce9c7e,True,ACM,ACM-58153589,2020-04-02T10:47,Selena: a Serverless Energy Management System,2019,"['(Huber,Florian)', '(Körber,Nikolai)', '(Mock,Markus)']",inproceedings,"Davis, CA, USA",,Proceedings of the 5th International Workshop on Serverless Computing,WOSC '19,6,10.1145/3366623.3368134,,,"['IoT', ' FaaS', ' AWS Lambda', ' serverless computing', ' energy management systems', ' microservices']",,,,
521cb1ffdbad470c50ff689e4792a7dda06a49d2,True,ACM,ACM-58153589,2020-04-02T10:47,Data-driven serverless functions for object storage,2017,"['(Sampé,Josep)', '(Sánchez-Artigas,Marc)', '(García-López,Pedro)', '(París,Gerard)']",inproceedings,"Las Vegas, Nevada",,Proceedings of the 18th ACM/IFIP/USENIX Middleware Conference,Middleware '17,13,10.1145/3135974.3135980,,,"['data management', ' cloud computing', ' data flow interception', ' openstack swift', ' object storage', ' serverless functions', ' programmability']",,,,
f5fa41448a3e12c8b27988985c82b82e6ddf3f94,True,ACM,ACM-58153589,2020-04-02T10:47,Serverless-Enabled Permissioned Blockchain for Elastic Transaction Processing,2019,"['(Oh,Byungsoo)', '(Kim,Daeyoung)']",inproceedings,"Davis, CA, USA",,Proceedings of the 20th International Middleware Conference Demos and Posters,Middleware '19,2,10.1145/3366627.3368118,,,"['Hyperledger Sawtooth', ' permissioned blockchain', ' off-chain computation', ' serverless computing']",,,,
